K,G,E,nu
50.65529859351849,46.3936053438135,106.62830499067094,0.1491702811246338
0.9529490354350066,1.3939992793224454,2.811221317104503,0.008329544643272601
2.7185616354760342,4.433749576579498,8.616812268112163,-0.028270302676885666
50.655298653713764,46.39332306212796,106.62780798089204,0.14917191680902697
